N,E,psi,u,v,r
506.999,-165.77,-2.8008,-4.23083e-05,0,0,
506.938,-166.111,-2.80815,0.00036374,0,0,
506.938,-166.111,-2.80815,0.00036374,0,0,
507.012,-165.538,-2.77934,-0.000361516,0,0,
507.012,-165.538,-2.77934,-0.000361516,0,0,
507.011,-165.914,-2.8082,0.00036374,0,0,
507.011,-165.914,-2.8082,0.00036374,0,0,
506.843,-165.906,-2.76908,-0.000361516,0,0,
506.843,-165.906,-2.76908,-0.000361516,0,0,
506.935,-166.158,-2.79771,-4.23083e-05,0,0,
506.935,-166.158,-2.79771,-4.23083e-05,0,0,
507.097,-166.005,-2.8019,-4.23083e-05,0,0,
507.097,-166.005,-2.8019,-4.23083e-05,0,0,
507.137,-165.591,-2.79485,-0.000266416,0,0,
507.137,-165.591,-2.79485,-0.000266416,0,0,
506.694,-166.305,-2.76717,0.000524663,0,0,
506.694,-166.305,-2.76717,0.000524663,0,0,
506.996,-166.343,-2.79608,0.00036374,0,0,
506.996,-166.343,-2.79608,0.00036374,0,0,
507.251,-166.067,-2.80003,-4.23083e-05,0,0,
507.251,-166.067,-2.80003,-4.23083e-05,0,0,
507.291,-165.652,-2.79298,-0.000266416,0,0,
507.291,-165.652,-2.79298,-0.000266416,0,0,
506.466,-166.509,-2.77661,0.000458149,0,0,
506.466,-166.509,-2.77661,0.000458149,0,0,
507.15,-166.405,-2.79421,0.00036374,0,0,
507.15,-166.405,-2.79421,0.00036374,0,0,
507.405,-166.129,-2.79816,-4.23083e-05,0,0,
507.405,-166.129,-2.79816,-4.23083e-05,0,0,
506.724,-166.086,-2.79711,0.00036374,0,0,
506.724,-166.086,-2.79711,0.00036374,0,0,
506.979,-165.81,-2.80106,-4.23083e-05,0,0,
506.979,-165.81,-2.80106,-4.23083e-05,0,0,
506.918,-166.151,-2.80841,0.00036374,0,0,
506.918,-166.151,-2.80841,0.00036374,0,0,
506.992,-165.578,-2.7796,-0.000361516,0,0,
506.992,-165.578,-2.7796,-0.000361516,0,0,
506.991,-165.954,-2.80847,0.00036374,0,0,
506.991,-165.954,-2.80847,0.00036374,0,0,
506.823,-165.946,-2.76934,-0.000361516,0,0,
506.823,-165.946,-2.76934,-0.000361516,0,0,
506.915,-166.198,-2.79797,-4.23083e-05,0,0,
506.915,-166.198,-2.79797,-4.23083e-05,0,0,
507.077,-166.045,-2.80216,-4.23083e-05,0,0,
507.077,-166.045,-2.80216,-4.23083e-05,0,0,
507.117,-165.63,-2.79511,-0.000266416,0,0,
507.117,-165.63,-2.79511,-0.000266416,0,0,
506.674,-166.345,-2.76743,0.000524663,0,0,
506.674,-166.345,-2.76743,0.000524663,0,0,
507.07,-166.26,-2.7961,-4.23083e-05,0,0,
507.07,-166.26,-2.7961,-4.23083e-05,0,0,
507.231,-166.107,-2.80029,-4.23083e-05,0,0,
507.231,-166.107,-2.80029,-4.23083e-05,0,0,
507.271,-165.692,-2.79324,-0.000266416,0,0,
507.271,-165.692,-2.79324,-0.000266416,0,0,
506.828,-166.407,-2.76556,0.000524663,0,0,
506.828,-166.407,-2.76556,0.000524663,0,0,
507.13,-166.445,-2.79447,0.00036374,0,0,
507.13,-166.445,-2.79447,0.00036374,0,0,
507.384,-165.884,-2.79911,0.000797768,0,0,
507.384,-165.884,-2.79911,0.000797768,0,0,
506.676,-165.741,-2.78588,-0.000266416,0,0,
506.676,-165.741,-2.78588,-0.000266416,0,0,
506.959,-165.85,-2.80132,-4.23083e-05,0,0,
506.959,-165.85,-2.80132,-4.23083e-05,0,0,
507.027,-165.82,-2.80575,0.00036374,0,0,
507.027,-165.82,-2.80575,0.00036374,0,0,
506.556,-166.149,-2.76659,0.000524663,0,0,
506.556,-166.149,-2.76659,0.000524663,0,0,
507.258,-166.547,-2.79999,0.000316752,0,0,
507.258,-166.547,-2.79999,0.000316752,0,0,
507.113,-165.911,-2.79945,-4.23083e-05,0,0,
507.113,-165.911,-2.79945,-4.23083e-05,0,0,
507.052,-166.253,-2.8068,0.00036374,0,0,
507.052,-166.253,-2.8068,0.00036374,0,0,
506.976,-165.391,-2.77937,-0.000266416,0,0,
506.976,-165.391,-2.77937,-0.000266416,0,0,
507.001,-166.242,-2.80065,0.000586052,0,0,
507.001,-166.242,-2.80065,0.000586052,0,0,
507.069,-166.212,-2.80508,0.00036374,0,0,
507.069,-166.212,-2.80508,0.00036374,0,0,
507.082,-165.412,-2.78654,-0.000266416,0,0,
507.082,-165.412,-2.78654,-0.000266416,0,0,
507.106,-166.263,-2.80782,0.000586052,0,0,
507.106,-166.263,-2.80782,0.000586052,0,0,
506.671,-166.344,-2.76597,0.000524663,0,0,
506.671,-166.344,-2.76597,0.000524663,0,0,
506.973,-166.383,-2.79488,0.00036374,0,0,
506.973,-166.383,-2.79488,0.00036374,0,0,
507.228,-166.106,-2.79883,-4.23083e-05,0,0,
507.228,-166.106,-2.79883,-4.23083e-05,0,0,
507.296,-166.077,-2.80327,0.00036374,0,0,
507.296,-166.077,-2.80327,0.00036374,0,0,
506.443,-166.549,-2.77542,0.000458149,0,0,
506.443,-166.549,-2.77542,0.000458149,0,0,
507.155,-165.709,-2.81594,-0.00037679,0,0,
507.155,-165.709,-2.81594,-0.00037679,0,0,
506.79,-166.315,-2.7652,0.000524663,0,0,
506.79,-166.315,-2.7652,0.000524663,0,0,
507.057,-166.601,-2.79679,0.000586052,0,0,
507.057,-166.601,-2.79679,0.000586052,0,0,
507.348,-166.077,-2.79807,-4.23083e-05,0,0,
507.348,-166.077,-2.79807,-4.23083e-05,0,0,
506.666,-166.035,-2.79701,0.00036374,0,0,
506.666,-166.035,-2.79701,0.00036374,0,0,
506.922,-165.758,-2.80096,-4.23083e-05,0,0,
506.922,-165.758,-2.80096,-4.23083e-05,0,0,
506.86,-166.1,-2.80831,0.00036374,0,0,
506.86,-166.1,-2.80831,0.00036374,0,0,
506.934,-165.527,-2.7795,-0.000361516,0,0,
506.934,-165.527,-2.7795,-0.000361516,0,0,
506.933,-165.903,-2.80837,0.00036374,0,0,
506.933,-165.903,-2.80837,0.00036374,0,0,
506.765,-165.895,-2.76925,-0.000361516,0,0,
506.765,-165.895,-2.76925,-0.000361516,0,0,
507.164,-166.63,-2.80261,0.000316752,0,0,
507.164,-166.63,-2.80261,0.000316752,0,0,
507.019,-165.994,-2.80207,-4.23083e-05,0,0,
507.019,-165.994,-2.80207,-4.23083e-05,0,0,
507.06,-165.579,-2.79502,-0.000266416,0,0,
507.06,-165.579,-2.79502,-0.000266416,0,0,
506.616,-166.293,-2.76734,0.000524663,0,0,
506.616,-166.293,-2.76734,0.000524663,0,0,
506.918,-166.332,-2.79624,0.00036374,0,0,
506.918,-166.332,-2.79624,0.00036374,0,0,
507.174,-166.056,-2.8002,-4.23083e-05,0,0,
507.174,-166.056,-2.8002,-4.23083e-05,0,0,
507.214,-165.641,-2.79314,-0.000266416,0,0,
507.214,-165.641,-2.79314,-0.000266416,0,0,
506.77,-166.355,-2.76547,0.000524663,0,0,
506.77,-166.355,-2.76547,0.000524663,0,0,
507.072,-166.394,-2.79437,0.00036374,0,0,
507.072,-166.394,-2.79437,0.00036374,0,0,
507.328,-166.117,-2.79833,-4.23083e-05,0,0,
507.328,-166.117,-2.79833,-4.23083e-05,0,0,
506.646,-166.075,-2.79727,0.00036374,0,0,
506.646,-166.075,-2.79727,0.00036374,0,0,
506.901,-165.798,-2.80123,-4.23083e-05,0,0,
506.901,-165.798,-2.80123,-4.23083e-05,0,0,
506.84,-166.139,-2.80857,0.00036374,0,0,
506.84,-166.139,-2.80857,0.00036374,0,0,
506.914,-165.567,-2.77977,-0.000361516,0,0,
506.914,-165.567,-2.77977,-0.000361516,0,0,
506.913,-165.942,-2.80863,0.00036374,0,0,
506.913,-165.942,-2.80863,0.00036374,0,0,
506.745,-165.934,-2.76951,-0.000361516,0,0,
506.745,-165.934,-2.76951,-0.000361516,0,0,
506.838,-166.187,-2.79814,-4.23083e-05,0,0,
506.838,-166.187,-2.79814,-4.23083e-05,0,0,
506.999,-166.034,-2.80233,-4.23083e-05,0,0,
506.999,-166.034,-2.80233,-4.23083e-05,0,0,
507.04,-165.619,-2.79528,-0.000266416,0,0,
507.04,-165.619,-2.79528,-0.000266416,0,0,
506.596,-166.333,-2.7676,0.000524663,0,0,
506.596,-166.333,-2.7676,0.000524663,0,0,
506.992,-166.248,-2.79627,-4.23083e-05,0,0,
506.992,-166.248,-2.79627,-4.23083e-05,0,0,
507.154,-166.096,-2.80046,-4.23083e-05,0,0,
507.154,-166.096,-2.80046,-4.23083e-05,0,0,
507.194,-165.681,-2.79341,-0.000266416,0,0,
507.194,-165.681,-2.79341,-0.000266416,0,0,
506.992,-165.83,-2.77604,-0.000266416,0,0,
506.992,-165.83,-2.77604,-0.000266416,0,0,
507.052,-166.434,-2.79463,0.00036374,0,0,
507.052,-166.434,-2.79463,0.00036374,0,0,
507.308,-166.157,-2.79859,-4.23083e-05,0,0,
507.308,-166.157,-2.79859,-4.23083e-05,0,0,
506.598,-165.729,-2.78605,-0.000266416,0,0,
506.598,-165.729,-2.78605,-0.000266416,0,0,
506.881,-165.838,-2.80149,-4.23083e-05,0,0,
506.881,-165.838,-2.80149,-4.23083e-05,0,0,
506.82,-166.179,-2.80884,0.00036374,0,0,
506.82,-166.179,-2.80884,0.00036374,0,0,
506.894,-165.607,-2.78003,-0.000361516,0,0,
506.894,-165.607,-2.78003,-0.000361516,0,0,
506.893,-165.982,-2.80889,0.00036374,0,0,
506.893,-165.982,-2.80889,0.00036374,0,0,
506.725,-165.974,-2.76977,-0.000361516,0,0,
506.725,-165.974,-2.76977,-0.000361516,0,0,
506.818,-166.227,-2.7984,-4.23083e-05,0,0,
506.818,-166.227,-2.7984,-4.23083e-05,0,0,
506.979,-166.074,-2.80259,-4.23083e-05,0,0,
506.979,-166.074,-2.80259,-4.23083e-05,0,0,
506.898,-165.397,-2.78429,-0.000266416,0,0,
506.898,-165.397,-2.78429,-0.000266416,0,0,
506.923,-166.248,-2.80557,0.000586052,0,0,
506.923,-166.248,-2.80557,0.000586052,0,0,
507.092,-165.462,-2.7956,-0.000266416,0,0,
507.092,-165.462,-2.7956,-0.000266416,0,0,
506.649,-166.176,-2.76792,0.000524663,0,0,
506.649,-166.176,-2.76792,0.000524663,0,0,
506.915,-166.462,-2.7995,0.000586052,0,0,
506.915,-166.462,-2.7995,0.000586052,0,0,
507.206,-165.938,-2.80078,-4.23083e-05,0,0,
507.206,-165.938,-2.80078,-4.23083e-05,0,0,
507.274,-165.909,-2.80521,0.00036374,0,0,
507.274,-165.909,-2.80521,0.00036374,0,0,
506.421,-166.381,-2.77736,0.000458149,0,0,
506.421,-166.381,-2.77736,0.000458149,0,0,
507.07,-166.524,-2.79763,0.000586052,0,0,
507.07,-166.524,-2.79763,0.000586052,0,0,
507.267,-166.123,-2.79915,0.00036374,0,0,
507.267,-166.123,-2.79915,0.00036374,0,0,
506.679,-165.957,-2.79785,0.00036374,0,0,
506.679,-165.957,-2.79785,0.00036374,0,0,
506.805,-166.052,-2.80472,-4.23083e-05,0,0,
506.805,-166.052,-2.80472,-4.23083e-05,0,0,
506.724,-165.375,-2.78642,-0.000266416,0,0,
506.724,-165.375,-2.78642,-0.000266416,0,0,
506.749,-166.226,-2.8077,0.000586052,0,0,
506.749,-166.226,-2.8077,0.000586052,0,0,
506.824,-165.563,-2.79797,-0.000266416,0,0,
506.824,-165.563,-2.79797,-0.000266416,0,0,
506.684,-165.941,-2.77033,-0.000361516,0,0,
506.684,-165.941,-2.77033,-0.000361516,0,0,
506.777,-166.193,-2.79896,-4.23083e-05,0,0,
506.777,-166.193,-2.79896,-4.23083e-05,0,0,
506.938,-166.04,-2.80315,-4.23083e-05,0,0,
506.938,-166.04,-2.80315,-4.23083e-05,0,0,
506.857,-165.363,-2.78485,-0.000266416,0,0,
506.857,-165.363,-2.78485,-0.000266416,0,0,
506.882,-166.214,-2.80612,0.000586052,0,0,
506.882,-166.214,-2.80612,0.000586052,0,0,
507.051,-165.428,-2.79615,-0.000266416,0,0,
507.051,-165.428,-2.79615,-0.000266416,0,0,
506.608,-166.142,-2.76847,0.000524663,0,0,
506.608,-166.142,-2.76847,0.000524663,0,0,
506.874,-166.428,-2.80006,0.000586052,0,0,
506.874,-166.428,-2.80006,0.000586052,0,0,
507.165,-165.905,-2.80134,-4.23083e-05,0,0,
507.165,-165.905,-2.80134,-4.23083e-05,0,0,
507.233,-165.875,-2.80577,0.00036374,0,0,
507.233,-165.875,-2.80577,0.00036374,0,0,
506.762,-166.204,-2.7666,0.000524663,0,0,
506.762,-166.204,-2.7666,0.000524663,0,0,
507.029,-166.49,-2.79819,0.000586052,0,0,
507.029,-166.49,-2.79819,0.000586052,0,0,
507.226,-166.09,-2.7997,0.00036374,0,0,
507.226,-166.09,-2.7997,0.00036374,0,0,
506.638,-165.924,-2.79841,0.00036374,0,0,
506.638,-165.924,-2.79841,0.00036374,0,0,
506.764,-166.018,-2.80528,-4.23083e-05,0,0,
506.764,-166.018,-2.80528,-4.23083e-05,0,0,
506.683,-165.341,-2.78698,-0.000266416,0,0,
506.683,-165.341,-2.78698,-0.000266416,0,0,
507.143,-166.304,-2.81008,0.000316752,0,0,
507.143,-166.304,-2.81008,0.000316752,0,0,
506.575,-165.936,-2.76645,-0.000361516,0,0,
506.575,-165.936,-2.76645,-0.000361516,0,0,
507.557,-166.523,-2.80874,-0.000559236,0,0,
507.557,-166.523,-2.80874,-0.000559236,0,0,
507.217,-165.755,-2.7934,-0.000266416,0,0,
507.217,-165.755,-2.7934,-0.000266416,0,0,
507.016,-165.905,-2.77603,-0.000266416,0,0,
507.016,-165.905,-2.77603,-0.000266416,0,0,
507.076,-166.508,-2.79463,0.00036374,0,0,
507.076,-166.508,-2.79463,0.00036374,0,0,
507.33,-165.948,-2.79927,0.000797768,0,0,
507.33,-165.948,-2.79927,0.000797768,0,0,
506.622,-165.804,-2.78604,-0.000266416,0,0,
506.622,-165.804,-2.78604,-0.000266416,0,0,
506.905,-165.913,-2.80148,-4.23083e-05,0,0,
506.905,-165.913,-2.80148,-4.23083e-05,0,0,
506.973,-165.883,-2.80591,0.00036374,0,0,
506.973,-165.883,-2.80591,0.00036374,0,0,
506.502,-166.212,-2.76675,0.000524663,0,0,
506.502,-166.212,-2.76675,0.000524663,0,0,
506.768,-166.498,-2.79834,0.000586052,0,0,
506.768,-166.498,-2.79834,0.000586052,0,0,
507.059,-165.975,-2.79961,-4.23083e-05,0,0,
507.059,-165.975,-2.79961,-4.23083e-05,0,0,
507.127,-165.945,-2.80404,0.00036374,0,0,
507.127,-165.945,-2.80404,0.00036374,0,0,
506.656,-166.274,-2.76488,0.000524663,0,0,
506.656,-166.274,-2.76488,0.000524663,0,0,
506.923,-166.56,-2.79647,0.000586052,0,0,
506.923,-166.56,-2.79647,0.000586052,0,0,
507.213,-166.036,-2.79774,-4.23083e-05,0,0,
507.213,-166.036,-2.79774,-4.23083e-05,0,0,
507.281,-166.007,-2.80217,0.00036374,0,0,
507.281,-166.007,-2.80217,0.00036374,0,0,
506.042,-166.163,-2.79039,0.000458149,0,0,
506.042,-166.163,-2.79039,0.000458149,0,0,
506.726,-166.058,-2.80799,0.00036374,0,0,
506.726,-166.058,-2.80799,0.00036374,0,0,
506.8,-165.486,-2.77918,-0.000361516,0,0,
506.8,-165.486,-2.77918,-0.000361516,0,0,
506.763,-166.109,-2.81072,0.000586052,0,0,
506.763,-166.109,-2.81072,0.000586052,0,0,
506.631,-165.853,-2.76892,-0.000361516,0,0,
506.631,-165.853,-2.76892,-0.000361516,0,0,
507.159,-166.218,-2.79937,0.000316752,0,0,
507.159,-166.218,-2.79937,0.000316752,0,0,
506.756,-166.324,-2.80466,0.000586052,0,0,
506.756,-166.324,-2.80466,0.000586052,0,0,
506.925,-165.538,-2.79469,-0.000266416,0,0,
506.925,-165.538,-2.79469,-0.000266416,0,0,
506.482,-166.252,-2.76701,0.000524663,0,0,
506.482,-166.252,-2.76701,0.000524663,0,0,
506.748,-166.538,-2.7986,0.000586052,0,0,
506.748,-166.538,-2.7986,0.000586052,0,0,
507.039,-166.014,-2.79987,-4.23083e-05,0,0,
507.039,-166.014,-2.79987,-4.23083e-05,0,0,
507.107,-165.985,-2.8043,0.00036374,0,0,
507.107,-165.985,-2.8043,0.00036374,0,0,
506.636,-166.314,-2.76514,0.000524663,0,0,
506.636,-166.314,-2.76514,0.000524663,0,0,
506.903,-166.6,-2.79673,0.000586052,0,0,
506.903,-166.6,-2.79673,0.000586052,0,0,
507.193,-166.076,-2.798,-4.23083e-05,0,0,
507.193,-166.076,-2.798,-4.23083e-05,0,0,
507.261,-166.046,-2.80243,0.00036374,0,0,
507.261,-166.046,-2.80243,0.00036374,0,0,
506.022,-166.203,-2.79066,0.000458149,0,0,
506.022,-166.203,-2.79066,0.000458149,0,0,
506.706,-166.098,-2.80825,0.00036374,0,0,
506.706,-166.098,-2.80825,0.00036374,0,0,
506.841,-165.753,-2.76917,-0.000361516,0,0,
506.841,-165.753,-2.76917,-0.000361516,0,0,
506.805,-166.376,-2.80071,0.000586052,0,0,
506.805,-166.376,-2.80071,0.000586052,0,0,
507.096,-165.852,-2.80199,-4.23083e-05,0,0,
507.096,-165.852,-2.80199,-4.23083e-05,0,0,
507.034,-166.194,-2.80934,0.00036374,0,0,
507.034,-166.194,-2.80934,0.00036374,0,0,
506.866,-166.186,-2.77022,-0.000361516,0,0,
506.866,-166.186,-2.77022,-0.000361516,0,0,
507.088,-166.067,-2.79593,-4.23083e-05,0,0,
507.088,-166.067,-2.79593,-4.23083e-05,0,0,
507.027,-166.408,-2.80327,0.00036374,0,0,
507.027,-166.408,-2.80327,0.00036374,0,0,
507.039,-165.608,-2.78474,-0.000266416,0,0,
507.039,-165.608,-2.78474,-0.000266416,0,0,
507.1,-166.211,-2.80333,0.00036374,0,0,
507.1,-166.211,-2.80333,0.00036374,0,0,
507.112,-165.411,-2.78479,-0.000266416,0,0,
507.112,-165.411,-2.78479,-0.000266416,0,0,
507.137,-166.262,-2.80607,0.000586052,0,0,
507.137,-166.262,-2.80607,0.000586052,0,0,
506.319,-166.486,-2.77554,0.000458149,0,0,
506.319,-166.486,-2.77554,0.000458149,0,0,
506.968,-166.629,-2.79581,0.000586052,0,0,
506.968,-166.629,-2.79581,0.000586052,0,0,
507.259,-166.106,-2.79709,-4.23083e-05,0,0,
507.259,-166.106,-2.79709,-4.23083e-05,0,0,
506.577,-166.063,-2.79603,0.00036374,0,0,
506.577,-166.063,-2.79603,0.00036374,0,0,
506.832,-165.787,-2.79999,-4.23083e-05,0,0,
506.832,-165.787,-2.79999,-4.23083e-05,0,0,
506.771,-166.128,-2.80734,0.00036374,0,0,
506.771,-166.128,-2.80734,0.00036374,0,0,
506.845,-165.555,-2.77853,-0.000361516,0,0,
506.845,-165.555,-2.77853,-0.000361516,0,0,
506.808,-166.178,-2.81007,0.000586052,0,0,
506.808,-166.178,-2.81007,0.000586052,0,0,
506.676,-165.923,-2.76827,-0.000361516,0,0,
506.676,-165.923,-2.76827,-0.000361516,0,0,
507.075,-166.658,-2.80163,0.000316752,0,0,
507.075,-166.658,-2.80163,0.000316752,0,0,
506.93,-166.022,-2.80109,-4.23083e-05,0,0,
506.93,-166.022,-2.80109,-4.23083e-05,0,0,
506.97,-165.607,-2.79404,-0.000266416,0,0,
506.97,-165.607,-2.79404,-0.000266416,0,0,
506.527,-166.322,-2.76636,0.000524663,0,0,
506.527,-166.322,-2.76636,0.000524663,0,0,
506.829,-166.36,-2.79527,0.00036374,0,0,
506.829,-166.36,-2.79527,0.00036374,0,0,
507.084,-166.084,-2.79922,-4.23083e-05,0,0,
507.084,-166.084,-2.79922,-4.23083e-05,0,0,
507.152,-166.054,-2.80365,0.00036374,0,0,
507.152,-166.054,-2.80365,0.00036374,0,0,
506.299,-166.526,-2.7758,0.000458149,0,0,
506.299,-166.526,-2.7758,0.000458149,0,0,
506.948,-166.669,-2.79607,0.000586052,0,0,
506.948,-166.669,-2.79607,0.000586052,0,0,
507.239,-166.145,-2.79735,-4.23083e-05,0,0,
507.239,-166.145,-2.79735,-4.23083e-05,0,0,
506.557,-166.103,-2.79629,0.00036374,0,0,
506.557,-166.103,-2.79629,0.00036374,0,0,
506.812,-165.826,-2.80025,-4.23083e-05,0,0,
506.812,-165.826,-2.80025,-4.23083e-05,0,0,
506.751,-166.168,-2.8076,0.00036374,0,0,
506.751,-166.168,-2.8076,0.00036374,0,0,
506.825,-165.595,-2.77879,-0.000361516,0,0,
506.825,-165.595,-2.77879,-0.000361516,0,0,
506.824,-165.971,-2.80765,0.00036374,0,0,
506.824,-165.971,-2.80765,0.00036374,0,0,
506.656,-165.963,-2.76853,-0.000361516,0,0,
506.656,-165.963,-2.76853,-0.000361516,0,0,
506.748,-166.215,-2.79716,-4.23083e-05,0,0,
506.748,-166.215,-2.79716,-4.23083e-05,0,0,
506.91,-166.062,-2.80135,-4.23083e-05,0,0,
506.91,-166.062,-2.80135,-4.23083e-05,0,0,
506.95,-165.647,-2.7943,-0.000266416,0,0,
506.95,-165.647,-2.7943,-0.000266416,0,0,
506.507,-166.361,-2.76662,0.000524663,0,0,
506.507,-166.361,-2.76662,0.000524663,0,0,
506.903,-166.277,-2.79529,-4.23083e-05,0,0,
506.903,-166.277,-2.79529,-4.23083e-05,0,0,
507.064,-166.124,-2.79948,-4.23083e-05,0,0,
507.064,-166.124,-2.79948,-4.23083e-05,0,0,
507.105,-165.709,-2.79243,-0.000266416,0,0,
507.105,-165.709,-2.79243,-0.000266416,0,0,
506.903,-165.859,-2.77506,-0.000266416,0,0,
506.903,-165.859,-2.77506,-0.000266416,0,0,
507.098,-166.003,-2.80501,0.00036374,0,0,
507.098,-166.003,-2.80501,0.00036374,0,0,
506.627,-166.333,-2.76585,0.000524663,0,0,
506.627,-166.333,-2.76585,0.000524663,0,0,
506.893,-166.619,-2.79744,0.000586052,0,0,
506.893,-166.619,-2.79744,0.000586052,0,0,
507.184,-166.095,-2.79871,-4.23083e-05,0,0,
507.184,-166.095,-2.79871,-4.23083e-05,0,0,
506.502,-166.052,-2.79766,0.00036374,0,0,
506.502,-166.052,-2.79766,0.00036374,0,0,
506.758,-165.776,-2.80161,-4.23083e-05,0,0,
506.758,-165.776,-2.80161,-4.23083e-05,0,0,
506.696,-166.117,-2.80896,0.00036374,0,0,
506.696,-166.117,-2.80896,0.00036374,0,0,
506.832,-165.772,-2.76988,-0.000361516,0,0,
506.832,-165.772,-2.76988,-0.000361516,0,0,
506.795,-166.395,-2.80142,0.000586052,0,0,
506.795,-166.395,-2.80142,0.000586052,0,0,
506.992,-165.994,-2.80294,0.00036374,0,0,
506.992,-165.994,-2.80294,0.00036374,0,0,
506.763,-165.759,-2.77409,-0.000266416,0,0,
506.763,-165.759,-2.77409,-0.000266416,0,0,
506.922,-166.151,-2.80672,0.000586052,0,0,
506.922,-166.151,-2.80672,0.000586052,0,0,
506.487,-166.233,-2.76488,0.000524663,0,0,
506.487,-166.233,-2.76488,0.000524663,0,0,
506.753,-166.519,-2.79646,0.000586052,0,0,
506.753,-166.519,-2.79646,0.000586052,0,0,
507.044,-165.995,-2.79774,-4.23083e-05,0,0,
507.044,-165.995,-2.79774,-4.23083e-05,0,0,
506.983,-166.336,-2.80509,0.00036374,0,0,
506.983,-166.336,-2.80509,0.00036374,0,0,
506.995,-165.536,-2.78655,-0.000266416,0,0,
506.995,-165.536,-2.78655,-0.000266416,0,0,
507.055,-166.139,-2.80515,0.00036374,0,0,
507.055,-166.139,-2.80515,0.00036374,0,0,
506.826,-165.904,-2.77629,-0.000266416,0,0,
506.826,-165.904,-2.77629,-0.000266416,0,0,
506.98,-166.384,-2.79465,-4.23083e-05,0,0,
506.98,-166.384,-2.79465,-4.23083e-05,0,0,
507.14,-165.946,-2.79953,0.000797768,0,0,
507.14,-165.946,-2.79953,0.000797768,0,0,
507.182,-165.816,-2.79179,-0.000266416,0,0,
507.182,-165.816,-2.79179,-0.000266416,0,0,
506.352,-166.214,-2.78018,0.00139169,0,0,
506.352,-166.214,-2.78018,0.00139169,0,0,
507.068,-165.833,-2.81594,-0.00037679,0,0,
507.068,-165.833,-2.81594,-0.00037679,0,0,
506.322,-166.582,-2.77653,0.000458149,0,0,
506.322,-166.582,-2.77653,0.000458149,0,0,
507.006,-166.478,-2.79412,0.00036374,0,0,
507.006,-166.478,-2.79412,0.00036374,0,0,
507.26,-165.918,-2.79876,0.000797768,0,0,
507.26,-165.918,-2.79876,0.000797768,0,0,
505.924,-166.023,-2.79129,0.00139169,0,0,
505.924,-166.023,-2.79129,0.00139169,0,0,
506.835,-165.883,-2.80097,-4.23083e-05,0,0,
506.835,-165.883,-2.80097,-4.23083e-05,0,0,
506.774,-166.224,-2.80832,0.00036374,0,0,
506.774,-166.224,-2.80832,0.00036374,0,0,
506.848,-165.651,-2.77951,-0.000361516,0,0,
506.848,-165.651,-2.77951,-0.000361516,0,0,
506.847,-166.027,-2.80838,0.00036374,0,0,
506.847,-166.027,-2.80838,0.00036374,0,0,
506.679,-166.019,-2.76926,-0.000361516,0,0,
506.679,-166.019,-2.76926,-0.000361516,0,0,
506.771,-166.271,-2.79788,-4.23083e-05,0,0,
506.771,-166.271,-2.79788,-4.23083e-05,0,0,
506.933,-166.118,-2.80208,-4.23083e-05,0,0,
506.933,-166.118,-2.80208,-4.23083e-05,0,0,
506.852,-165.441,-2.78378,-0.000266416,0,0,
506.852,-165.441,-2.78378,-0.000266416,0,0,
506.877,-166.292,-2.80505,0.000586052,0,0,
506.877,-166.292,-2.80505,0.000586052,0,0,
507.046,-165.506,-2.79508,-0.000266416,0,0,
507.046,-165.506,-2.79508,-0.000266416,0,0,
506.602,-166.221,-2.7674,0.000524663,0,0,
506.602,-166.221,-2.7674,0.000524663,0,0,
506.869,-166.507,-2.79899,0.000586052,0,0,
506.869,-166.507,-2.79899,0.000586052,0,0,
507.066,-166.106,-2.8005,0.00036374,0,0,
507.066,-166.106,-2.8005,0.00036374,0,0,
506.478,-165.94,-2.79921,0.00036374,0,0,
506.478,-165.94,-2.79921,0.00036374,0,0,
506.604,-166.035,-2.80608,-4.23083e-05,0,0,
506.604,-166.035,-2.80608,-4.23083e-05,0,0,
507.028,-165.701,-2.76321,-0.000361516,0,0,
507.028,-165.701,-2.76321,-0.000361516,0,0,
506.991,-166.324,-2.79476,0.000586052,0,0,
506.991,-166.324,-2.79476,0.000586052,0,0,
507.059,-166.295,-2.79919,0.00036374,0,0,
507.059,-166.295,-2.79919,0.00036374,0,0,
506.444,-165.743,-2.78641,-0.000266416,0,0,
506.444,-165.743,-2.78641,-0.000266416,0,0,
506.727,-165.852,-2.80185,-4.23083e-05,0,0,
506.727,-165.852,-2.80185,-4.23083e-05,0,0,
506.795,-165.823,-2.80628,0.00036374,0,0,
506.795,-165.823,-2.80628,0.00036374,0,0,
506.324,-166.152,-2.76712,0.000524663,0,0,
506.324,-166.152,-2.76712,0.000524663,0,0,
507.026,-166.55,-2.80052,0.000316752,0,0,
507.026,-166.55,-2.80052,0.000316752,0,0,
506.881,-165.914,-2.79998,-4.23083e-05,0,0,
506.881,-165.914,-2.79998,-4.23083e-05,0,0,
506.949,-165.884,-2.80441,0.00036374,0,0,
506.949,-165.884,-2.80441,0.00036374,0,0,
506.478,-166.214,-2.76525,0.000524663,0,0,
506.478,-166.214,-2.76525,0.000524663,0,0,
506.744,-166.5,-2.79683,0.000586052,0,0,
506.744,-166.5,-2.79683,0.000586052,0,0,
507.035,-165.976,-2.79811,-4.23083e-05,0,0,
507.035,-165.976,-2.79811,-4.23083e-05,0,0,
506.974,-166.317,-2.80546,0.00036374,0,0,
506.974,-166.317,-2.80546,0.00036374,0,0,
